indicator_code,indicator_name,year,value,unit
SH.IMM.HEPB,"Immunization, HepB3 (% of one-year-old children)",2019,84,percent_one_year_olds
SH.IMM.HEPB,"Immunization, HepB3 (% of one-year-old children)",2020,80,percent_one_year_olds
SH.IMM.HEPB,"Immunization, HepB3 (% of one-year-old children)",2021,83,percent_one_year_olds
SH.IMM.HEPB,"Immunization, HepB3 (% of one-year-old children)",2022,85,percent_one_year_olds
SH.IMM.HEPB,"Immunization, HepB3 (% of one-year-old children)",2023,86,percent_one_year_olds
SH.IMM.HEPB,"Immunization, HepB3 (% of one-year-old children)",2024,87,percent_one_year_olds
SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",1980,2,percent_children_12_23m
SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",1981,3,percent_children_12_23m
SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",1982,5,percent_children_12_23m
SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",1983,15,percent_children_12_23m
SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",1984,23,percent_children_12_23m
SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",1985,30,percent_children_12_23m
SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",1986,34,percent_children_12_23m
SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",1987,36,percent_children_12_23m
SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",1988,38,percent_children_12_23m
SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",1989,40,percent_children_12_23m
SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",1990,54,percent_children_12_23m
SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",1991,50,percent_children_12_23m
SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",1992,42,percent_children_12_23m
SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",1993,37,percent_children_12_23m
SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",1994,39,percent_children_12_23m
SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",1995,58,percent_children_12_23m
SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",1996,46,percent_children_12_23m
SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",1997,52,percent_children_12_23m
SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",1998,54,percent_children_12_23m
SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",1999,57,percent_children_12_23m
SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2000,59,percent_children_12_23m
SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2001,61,percent_children_12_23m
SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2002,63,percent_children_12_23m
SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2003,66,percent_children_12_23m
SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2004,68,percent_children_12_23m
SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2005,63,percent_children_12_23m
SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2006,59,percent_children_12_23m
SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2007,54,percent_children_12_23m
SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2008,53,percent_children_12_23m
SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2009,52,percent_children_12_23m
SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2010,52,percent_children_12_23m
