indicator_code,indicator_name,year,value,unit
SH.XPD.OOPC.CH.ZS,Out-of-pocket expenditure (% of current health expenditure),2022,47.36522675,percent_of_health_exp
SH.XPD.OOPC.CH.ZS,Out-of-pocket expenditure (% of current health expenditure),2023,52.93231964,percent_of_health_exp
SP.DYN.IMRT.IN,"Mortality rate, infant (per 1,000 live births)",1960,168.3,per_1000_live_births
SP.DYN.IMRT.IN,"Mortality rate, infant (per 1,000 live births)",1961,163.1,per_1000_live_births
SP.DYN.IMRT.IN,"Mortality rate, infant (per 1,000 live births)",1962,158.3,per_1000_live_births
SP.DYN.IMRT.IN,"Mortality rate, infant (per 1,000 live births)",1963,153.7,per_1000_live_births
SP.DYN.IMRT.IN,"Mortality rate, infant (per 1,000 live births)",1964,149.7,per_1000_live_births
SP.DYN.IMRT.IN,"Mortality rate, infant (per 1,000 live births)",1965,146.2,per_1000_live_births
SP.DYN.IMRT.IN,"Mortality rate, infant (per 1,000 live births)",1966,143.2,per_1000_live_births
SP.DYN.IMRT.IN,"Mortality rate, infant (per 1,000 live births)",1967,140.8,per_1000_live_births
SP.DYN.IMRT.IN,"Mortality rate, infant (per 1,000 live births)",1968,138.8,per_1000_live_births
SP.DYN.IMRT.IN,"Mortality rate, infant (per 1,000 live births)",1969,137.2,per_1000_live_births
SP.DYN.IMRT.IN,"Mortality rate, infant (per 1,000 live births)",1970,135.7,per_1000_live_births
SP.DYN.IMRT.IN,"Mortality rate, infant (per 1,000 live births)",1971,134.4,per_1000_live_births
SP.DYN.IMRT.IN,"Mortality rate, infant (per 1,000 live births)",1972,133.2,per_1000_live_births
SP.DYN.IMRT.IN,"Mortality rate, infant (per 1,000 live births)",1973,132.2,per_1000_live_births
SP.DYN.IMRT.IN,"Mortality rate, infant (per 1,000 live births)",1974,131.4,per_1000_live_births
SP.DYN.IMRT.IN,"Mortality rate, infant (per 1,000 live births)",1975,130.6,per_1000_live_births
SP.DYN.IMRT.IN,"Mortality rate, infant (per 1,000 live births)",1976,129.9,per_1000_live_births
SP.DYN.IMRT.IN,"Mortality rate, infant (per 1,000 live births)",1977,129.3,per_1000_live_births
SP.DYN.IMRT.IN,"Mortality rate, infant (per 1,000 live births)",1978,128.8,per_1000_live_births
SP.DYN.IMRT.IN,"Mortality rate, infant (per 1,000 live births)",1979,128.1,per_1000_live_births
SP.DYN.IMRT.IN,"Mortality rate, infant (per 1,000 live births)",1980,127.4,per_1000_live_births
SP.DYN.IMRT.IN,"Mortality rate, infant (per 1,000 live births)",1981,126.6,per_1000_live_births
SP.DYN.IMRT.IN,"Mortality rate, infant (per 1,000 live births)",1982,125.7,per_1000_live_births
SP.DYN.IMRT.IN,"Mortality rate, infant (per 1,000 live births)",1983,124.5,per_1000_live_births
SP.DYN.IMRT.IN,"Mortality rate, infant (per 1,000 live births)",1984,123.2,per_1000_live_births
SP.DYN.IMRT.IN,"Mortality rate, infant (per 1,000 live births)",1985,121.7,per_1000_live_births
SP.DYN.IMRT.IN,"Mortality rate, infant (per 1,000 live births)",1986,120.1,per_1000_live_births
SP.DYN.IMRT.IN,"Mortality rate, infant (per 1,000 live births)",1987,118.4,per_1000_live_births
SP.DYN.IMRT.IN,"Mortality rate, infant (per 1,000 live births)",1988,116.6,per_1000_live_births
SP.DYN.IMRT.IN,"Mortality rate, infant (per 1,000 live births)",1989,114.8,per_1000_live_births
SP.DYN.IMRT.IN,"Mortality rate, infant (per 1,000 live births)",1990,113,per_1000_live_births
SP.DYN.IMRT.IN,"Mortality rate, infant (per 1,000 live births)",1991,111,per_1000_live_births
SP.DYN.IMRT.IN,"Mortality rate, infant (per 1,000 live births)",1992,108.9,per_1000_live_births
SP.DYN.IMRT.IN,"Mortality rate, infant (per 1,000 live births)",1993,106.7,per_1000_live_births
SP.DYN.IMRT.IN,"Mortality rate, infant (per 1,000 live births)",1994,104.3,per_1000_live_births
SP.DYN.IMRT.IN,"Mortality rate, infant (per 1,000 live births)",1995,101.8,per_1000_live_births
SP.DYN.IMRT.IN,"Mortality rate, infant (per 1,000 live births)",1996,99.1,per_1000_live_births
SP.DYN.IMRT.IN,"Mortality rate, infant (per 1,000 live births)",1997,96.4,per_1000_live_births
SP.DYN.IMRT.IN,"Mortality rate, infant (per 1,000 live births)",1998,93.8,per_1000_live_births
SP.DYN.IMRT.IN,"Mortality rate, infant (per 1,000 live births)",1999,91.2,per_1000_live_births
SP.DYN.IMRT.IN,"Mortality rate, infant (per 1,000 live births)",2000,88.8,per_1000_live_births
SP.DYN.IMRT.IN,"Mortality rate, infant (per 1,000 live births)",2001,86.6,per_1000_live_births
SP.DYN.IMRT.IN,"Mortality rate, infant (per 1,000 live births)",2002,84.7,per_1000_live_births
SP.DYN.IMRT.IN,"Mortality rate, infant (per 1,000 live births)",2003,83,per_1000_live_births
SP.DYN.IMRT.IN,"Mortality rate, infant (per 1,000 live births)",2004,81.4,per_1000_live_births
SP.DYN.IMRT.IN,"Mortality rate, infant (per 1,000 live births)",2005,80,per_1000_live_births
SP.DYN.IMRT.IN,"Mortality rate, infant (per 1,000 live births)",2006,78.6,per_1000_live_births
SP.DYN.IMRT.IN,"Mortality rate, infant (per 1,000 live births)",2007,77.3,per_1000_live_births
SP.DYN.IMRT.IN,"Mortality rate, infant (per 1,000 live births)",2008,75.9,per_1000_live_births
SP.DYN.IMRT.IN,"Mortality rate, infant (per 1,000 live births)",2009,74.4,per_1000_live_births
SP.DYN.IMRT.IN,"Mortality rate, infant (per 1,000 live births)",2010,72.8,per_1000_live_births
SP.DYN.IMRT.IN,"Mortality rate, infant (per 1,000 live births)",2011,71.1,per_1000_live_births
SP.DYN.IMRT.IN,"Mortality rate, infant (per 1,000 live births)",2012,69.3,per_1000_live_births
SP.DYN.IMRT.IN,"Mortality rate, infant (per 1,000 live births)",2013,67.4,per_1000_live_births
SP.DYN.IMRT.IN,"Mortality rate, infant (per 1,000 live births)",2014,65.5,per_1000_live_births
SP.DYN.IMRT.IN,"Mortality rate, infant (per 1,000 live births)",2015,63.6,per_1000_live_births
SP.DYN.IMRT.IN,"Mortality rate, infant (per 1,000 live births)",2016,61.7,per_1000_live_births
SP.DYN.IMRT.IN,"Mortality rate, infant (per 1,000 live births)",2017,59.8,per_1000_live_births
SP.DYN.IMRT.IN,"Mortality rate, infant (per 1,000 live births)",2018,58.1,per_1000_live_births
SP.DYN.IMRT.IN,"Mortality rate, infant (per 1,000 live births)",2019,56.3,per_1000_live_births
SP.DYN.IMRT.IN,"Mortality rate, infant (per 1,000 live births)",2020,54.6,per_1000_live_births
SP.DYN.IMRT.IN,"Mortality rate, infant (per 1,000 live births)",2021,53,per_1000_live_births
SP.DYN.IMRT.IN,"Mortality rate, infant (per 1,000 live births)",2022,51.3,per_1000_live_births
SP.DYN.IMRT.IN,"Mortality rate, infant (per 1,000 live births)",2023,49.7,per_1000_live_births
SP.DYN.IMRT.IN,"Mortality rate, infant (per 1,000 live births)",2024,48.2,per_1000_live_births
SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1960,44.101,years
SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1961,44.956,years
SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1962,45.85,years
SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1963,46.761,years
SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1964,47.831,years
SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1965,48.495,years
SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1966,49.797,years
SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1967,50.763,years
SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1968,51.624,years
SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1969,52.316,years
SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1970,52.943,years
SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1971,49.002,years
SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1972,53.824,years
SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1973,54.09,years
SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1974,54.266,years
SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1975,54.722,years
SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1976,55.069,years
SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1977,55.482,years
SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1978,56.072,years
SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1979,56.614,years
SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1980,57.199,years
SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1981,57.764,years
SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1982,58.291,years
SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1983,58.663,years
SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1984,58.921,years
SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1985,59.075,years
SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1986,59.167,years
SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1987,59.222,years
SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1988,59.36,years
SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1989,59.528,years
SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1990,59.728,years
SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1991,59.864,years
SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1992,59.983,years
SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1993,60.083,years
SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1994,60.197,years
SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1995,60.273,years
SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1996,60.466,years
SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1997,60.623,years
SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1998,61.134,years
SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1999,61.54,years
SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2000,61.903,years
SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2001,62.241,years
SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2002,62.556,years
SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2003,62.834,years
SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2004,63.097,years
SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2005,62.416,years
SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2006,63.624,years
SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2007,63.807,years
SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2008,64.002,years
SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2009,64.206,years
SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2010,64.378,years
SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2011,64.659,years
SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2012,64.883,years
SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2013,65.129,years
SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2014,65.374,years
SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2015,65.641,years
SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2016,65.943,years
SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2017,66.223,years
SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2018,66.481,years
SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2019,66.729,years
SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2020,65.701,years
SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2021,65.773,years
SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2022,67.417,years
SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2023,67.649,years
SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2024,67.799,years
SP.DYN.TFRT.IN,"Fertility rate, total (births per woman)",1960,6.8,births_per_woman
SP.DYN.TFRT.IN,"Fertility rate, total (births per woman)",1961,6.8,births_per_woman
SP.DYN.TFRT.IN,"Fertility rate, total (births per woman)",1962,6.8,births_per_woman
SP.DYN.TFRT.IN,"Fertility rate, total (births per woman)",1963,6.8,births_per_woman
SP.DYN.TFRT.IN,"Fertility rate, total (births per woman)",1964,6.8,births_per_woman
SP.DYN.TFRT.IN,"Fertility rate, total (births per woman)",1965,6.8,births_per_woman
SP.DYN.TFRT.IN,"Fertility rate, total (births per woman)",1966,6.8,births_per_woman
SP.DYN.TFRT.IN,"Fertility rate, total (births per woman)",1967,6.8,births_per_woman
SP.DYN.TFRT.IN,"Fertility rate, total (births per woman)",1968,6.8,births_per_woman
SP.DYN.TFRT.IN,"Fertility rate, total (births per woman)",1969,6.8,births_per_woman
SP.DYN.TFRT.IN,"Fertility rate, total (births per woman)",1970,6.801,births_per_woman
SP.DYN.TFRT.IN,"Fertility rate, total (births per woman)",1971,6.802,births_per_woman
SP.DYN.TFRT.IN,"Fertility rate, total (births per woman)",1972,6.805,births_per_woman
SP.DYN.TFRT.IN,"Fertility rate, total (births per woman)",1973,6.808,births_per_woman
SP.DYN.TFRT.IN,"Fertility rate, total (births per woman)",1974,6.811,births_per_woman
SP.DYN.TFRT.IN,"Fertility rate, total (births per woman)",1975,6.812,births_per_woman
SP.DYN.TFRT.IN,"Fertility rate, total (births per woman)",1976,6.808,births_per_woman
SP.DYN.TFRT.IN,"Fertility rate, total (births per woman)",1977,6.799,births_per_woman
SP.DYN.TFRT.IN,"Fertility rate, total (births per woman)",1978,6.783,births_per_woman
SP.DYN.TFRT.IN,"Fertility rate, total (births per woman)",1979,6.761,births_per_woman
SP.DYN.TFRT.IN,"Fertility rate, total (births per woman)",1980,6.734,births_per_woman
SP.DYN.TFRT.IN,"Fertility rate, total (births per woman)",1981,6.704,births_per_woman
SP.DYN.TFRT.IN,"Fertility rate, total (births per woman)",1982,6.674,births_per_woman
SP.DYN.TFRT.IN,"Fertility rate, total (births per woman)",1983,6.644,births_per_woman
SP.DYN.TFRT.IN,"Fertility rate, total (births per woman)",1984,6.615,births_per_woman
SP.DYN.TFRT.IN,"Fertility rate, total (births per woman)",1985,6.585,births_per_woman
SP.DYN.TFRT.IN,"Fertility rate, total (births per woman)",1986,6.554,births_per_woman
SP.DYN.TFRT.IN,"Fertility rate, total (births per woman)",1987,6.518,births_per_woman
SP.DYN.TFRT.IN,"Fertility rate, total (births per woman)",1988,6.476,births_per_woman
SP.DYN.TFRT.IN,"Fertility rate, total (births per woman)",1989,6.425,births_per_woman
SP.DYN.TFRT.IN,"Fertility rate, total (births per woman)",1990,6.364,births_per_woman
SP.DYN.TFRT.IN,"Fertility rate, total (births per woman)",1991,6.291,births_per_woman
SP.DYN.TFRT.IN,"Fertility rate, total (births per woman)",1992,6.207,births_per_woman
SP.DYN.TFRT.IN,"Fertility rate, total (births per woman)",1993,6.112,births_per_woman
SP.DYN.TFRT.IN,"Fertility rate, total (births per woman)",1994,6.008,births_per_woman
SP.DYN.TFRT.IN,"Fertility rate, total (births per woman)",1995,5.894,births_per_woman
SP.DYN.TFRT.IN,"Fertility rate, total (births per woman)",1996,5.771,births_per_woman
SP.DYN.TFRT.IN,"Fertility rate, total (births per woman)",1997,5.642,births_per_woman
SP.DYN.TFRT.IN,"Fertility rate, total (births per woman)",1998,5.507,births_per_woman
SP.DYN.TFRT.IN,"Fertility rate, total (births per woman)",1999,5.462,births_per_woman
SP.DYN.TFRT.IN,"Fertility rate, total (births per woman)",2000,5.352,births_per_woman
SP.DYN.TFRT.IN,"Fertility rate, total (births per woman)",2001,5.182,births_per_woman
SP.DYN.TFRT.IN,"Fertility rate, total (births per woman)",2002,5.012,births_per_woman
SP.DYN.TFRT.IN,"Fertility rate, total (births per woman)",2003,4.894,births_per_woman
SP.DYN.TFRT.IN,"Fertility rate, total (births per woman)",2004,4.685,births_per_woman
SP.DYN.TFRT.IN,"Fertility rate, total (births per woman)",2005,4.595,births_per_woman
SP.DYN.TFRT.IN,"Fertility rate, total (births per woman)",2006,4.589,births_per_woman
SP.DYN.TFRT.IN,"Fertility rate, total (births per woman)",2007,4.554,births_per_woman
SP.DYN.TFRT.IN,"Fertility rate, total (births per woman)",2008,4.515,births_per_woman
SP.DYN.TFRT.IN,"Fertility rate, total (births per woman)",2009,4.465,births_per_woman
SP.DYN.TFRT.IN,"Fertility rate, total (births per woman)",2010,4.398,births_per_woman
SP.DYN.TFRT.IN,"Fertility rate, total (births per woman)",2011,4.305,births_per_woman
SP.DYN.TFRT.IN,"Fertility rate, total (births per woman)",2012,4.204,births_per_woman
SP.DYN.TFRT.IN,"Fertility rate, total (births per woman)",2013,4.125,births_per_woman
SP.DYN.TFRT.IN,"Fertility rate, total (births per woman)",2014,4.055,births_per_woman
SP.DYN.TFRT.IN,"Fertility rate, total (births per woman)",2015,3.988,births_per_woman
SP.DYN.TFRT.IN,"Fertility rate, total (births per woman)",2016,3.902,births_per_woman
SP.DYN.TFRT.IN,"Fertility rate, total (births per woman)",2017,3.9,births_per_woman
SP.DYN.TFRT.IN,"Fertility rate, total (births per woman)",2018,3.855,births_per_woman
SP.DYN.TFRT.IN,"Fertility rate, total (births per woman)",2019,3.81,births_per_woman
SP.DYN.TFRT.IN,"Fertility rate, total (births per woman)",2020,3.765,births_per_woman
SP.DYN.TFRT.IN,"Fertility rate, total (births per woman)",2021,3.72,births_per_woman
SP.DYN.TFRT.IN,"Fertility rate, total (births per woman)",2022,3.662,births_per_woman
SP.DYN.TFRT.IN,"Fertility rate, total (births per woman)",2023,3.605,births_per_woman
SP.DYN.TFRT.IN,"Fertility rate, total (births per woman)",2024,3.547,births_per_woman
